Token Number,Rates,length,index_in_dataset,occurrence_number,device,ttft,ROUGEL
12939,[0.371428571.],8729,84,2,cpu,0.05820628726077394,0.9473684210526316
0,[],2519,85,2,,0.3849166199797764,1.0
0,[],2227,86,2,,0.3313646480091847,1.0
0,[],2045,87,2,,0.3244957189890556,1.0
10481,[0.371428571.],7008,88,2,cpu,0.050403400430274414,0.6666666666666665
12117,[0.371428571.],8345,89,2,cpu,0.05559685968767768,0.75
0,[],1703,90,2,,0.2699132019770331,1.0
9357,[0.371428571.],6376,91,2,cpu,0.046835278055383664,0.7692307692307693
14141,[0.371428571.],9637,92,2,cpu,0.062022019551359955,0.4680851063829787
9245,[0.371428571.],6247,93,2,cpu,0.04647973561233405,1.0
11739,[0.371428571.],7781,94,2,cpu,0.054396903942385236,0.5517241379310345
17926,[0.371428571.],12252,95,2,cpu,0.07403744943477765,0.9655172413793104
0,[],3917,96,2,,0.6045018199947663,1.0
15082,[0.371428571.],10251,97,2,cpu,0.06500921097019642,0.3137254901960784
0,[],1734,98,2,,0.2484835269860923,1.0
10364,[0.371428571.],7127,99,2,cpu,0.05003198555673151,0.3783783783783783
12952,[0.371428571.],8851,100,2,cpu,0.05824755558005648,0.4424778761061947
11724,[0.371428571.],7940,101,2,cpu,0.05434928665090538,0.304
10121,[0.371428571.],6846,102,2,cpu,0.04926058543475781,0.4363636363636363
0,[],2161,103,2,,0.3242542590014636,1.0
0,[],2017,104,2,,0.3061822589952498,1.0
9349,[0.371428571.],6247,105,2,cpu,0.0468098821665944,0.8333333333333334
0,[],3539,106,2,,0.5411171460291371,1.0
8214,[1.],5587,107,2,cpu,0.08733415082686401,1.0
7918,[1.],5308,108,2,cpu,0.08480432959455352,1.0
0,[],4694,109,2,,0.7249555710004643,1.0
0,[],3916,110,2,,0.5871549380244687,1.0
12735,[0.371428571.],8726,111,2,cpu,0.057558692096647865,0.3050847457627119
8501,[0.371428571.],5696,112,2,cpu,0.044117917954933056,0.9863013698630138
0,[],3928,113,2,,0.6082310400088318,1.0
0,[],4162,114,2,,0.6412573030102067,1.0
0,[],2148,115,2,,0.3339836000232026,1.0
0,[],2292,116,2,,0.3359284210018813,1.0
17239,[0.371428571.],11695,117,2,cpu,0.07185657748500011,0.72
0,[],5133,118,2,,0.7814784580259584,1.0
0,[],4339,119,2,,0.6641240619937889,1.0
0,[],4873,120,2,,0.7366533019812778,1.0
0,[],3477,121,2,,0.5374535100418143,1.0
10654,[0.371428571.],7230,122,2,cpu,0.050952586525342125,0.7045454545454546
16049,[0.371428571.],11070,123,2,cpu,0.06807893902759798,0.7157894736842104
0,[],3446,124,2,,0.5015253020101227,1.0
0,[],3931,125,2,,0.591559591004625,1.0
15755,[0.371428571.],10618,126,2,cpu,0.06714564011459276,0.7906976744186046
14227,[0.371428571.],9769,127,2,cpu,0.06229502535584447,0.4752475247524752
0,[],3082,128,2,,0.4606477129855193,1.0
0,[],1322,129,2,,0.2195839959895238,1.0
0,[],2343,130,2,,0.3640705599682405,1.0
9414,[0.371428571.],6253,131,2,cpu,0.047016223763007126,0.5
13752,[0.371428571.],9070,132,2,cpu,0.060787144458982284,0.7169811320754716
12562,[0.371428571.],8528,133,2,cpu,0.057009506001580154,0.56
9666,[0.371428571.],6422,134,2,cpu,0.04781619425986876,0.3793103448275862
14028,[0.371428571.],9570,135,2,cpu,0.061663302622211674,0.5666666666666667
0,[],2027,136,2,,0.301538446045015,1.0
0,[],1652,137,2,,0.2509998219902627,1.0
0,[],3425,138,2,,0.5422291840077378,1.0
0,[],3380,139,2,,0.5309158030431718,1.0
16668,[0.371428571.],11317,140,2,cpu,0.07004394592266681,0.9411764705882352
14713,[0.371428571.],10032,141,2,cpu,0.0638378255997919,0.4814814814814815
0,[],3375,142,2,,0.4996152669773437,1.0
0,[],3878,143,2,,0.5887486129649915,1.0
10429,[0.371428571.],6914,144,2,cpu,0.05023832715314423,0.5161290322580644
10590,[0.371428571.],7136,145,2,cpu,0.05074941941502806,0.6842105263157895
9827,[0.371428571.],6607,146,2,cpu,0.04832728652175257,0.8979591836734694
10430,[0.371428571.],7032,147,2,cpu,0.05024150163924289,0.634920634920635
17041,[0.371428571.],11799,148,2,cpu,0.07122802923746598,1.0
13413,[0.371428571.],9216,149,2,cpu,0.05971099367153747,0.6296296296296297
0,[],1820,150,2,,0.2758986189728603,1.0
10636,[0.371428571.],7157,151,2,cpu,0.05089544577556629,0.5617977528089888
13474,[0.371428571.],9076,152,2,cpu,0.05990463732355557,0.3414634146341463
9393,[0.371428571.],6275,153,2,cpu,0.04694955955493532,0.5666666666666667
10503,[0.371428571.],7046,154,2,cpu,0.050473239124444874,0.9411764705882352
0,[],1909,155,2,,0.2956904640304856,1.0
13265,[0.371428571.],8932,156,2,cpu,0.0592411697289362,0.878048780487805
12226,[0.371428571.],8341,157,2,cpu,0.055942878672431307,0.5833333333333334
0,[],5004,158,2,,0.7751332629704848,1.0
0,[],2904,159,2,,0.4389162180013954,1.0
16371,[0.371428571.],11057,160,2,cpu,0.06910112355136562,0.7547169811320755
0,[],3760,161,2,,0.5641958430060185,1.0
11771,[0.371428571.],7949,162,2,cpu,0.05449848749754227,0.6153846153846154
7923,[1.],5382,163,2,cpu,0.08484706306131552,1.0
14415,[0.371428571.],9891,164,2,cpu,0.06289182874239203,0.6829268292682926
0,[],1918,165,2,,0.3064376969705336,1.0
15565,[0.371428571.],10497,166,2,cpu,0.06654248775584787,0.5098039215686274
11263,[0.371428571.],7511,167,2,cpu,0.05288584855942438,0.3870967741935483
0,[],3617,168,2,,0.5600125170312822,1.0
10166,[0.371428571.],6911,169,2,cpu,0.049403437309197384,0.276595744680851
14586,[0.371428571.],9980,170,2,cpu,0.06343466586526243,0.4
0,[],1985,171,2,,0.3021811710204929,1.0
10759,[0.371428571.],7209,172,2,cpu,0.05128590756570113,0.761904761904762
15001,[0.371428571.],10231,173,2,cpu,0.06475207759620519,0.7435897435897435
0,[],4187,174,2,,0.6239913419703953,1.0
0,[],2808,175,2,,0.4264655860024504,1.0
12946,[0.371428571.],8885,176,2,cpu,0.05822850866346453,0.3157894736842105
0,[],3613,177,2,,0.5424855590099469,1.0
16175,[0.371428571.],10898,178,2,cpu,0.0684789242760288,0.3361344537815126
0,[],3022,179,2,,0.4559739910182543,1.0
14723,[0.371428571.],10071,180,2,cpu,0.06386957046077847,0.825
0,[],2757,181,2,,0.4381787090096622,1.0
11382,[0.371428571.],7807,182,2,cpu,0.0532636124051646,0.6388888888888888
0,[],3938,183,2,,0.6237840629764833,1.0
0,[],2858,184,2,,0.4230941870482638,1.0
11810,[0.371428571.],7941,185,2,cpu,0.054622292455389895,0.1538461538461538
15049,[0.371428571.],10326,186,2,cpu,0.06490445292894073,0.7916666666666666
8606,[0.371428571.],5775,187,2,cpu,0.04445123899529207,0.1690140845070422
0,[],3429,188,2,,0.5082547459751368,1.0
12400,[0.371428571.],8435,189,2,cpu,0.05649523925359767,0.8
0,[],3741,190,2,,0.5655731380102225,1.0
14436,[0.371428571.],9825,191,2,cpu,0.06295849295046384,0.6
8062,[1.],5492,192,2,cpu,0.08603505343729916,1.0
8756,[0.371428571.],6053,193,2,cpu,0.044927411910090656,0.2972972972972973
0,[],1198,194,2,,0.19115118595073,1.0
13823,[0.371428571.],9352,195,2,cpu,0.061012532971986944,0.4878048780487805
11844,[0.371428571.],8082,196,2,cpu,0.05473022498274424,1.0
16708,[0.371428571.],11366,197,2,cpu,0.07017092536661311,1.0
8313,[1.],5523,198,2,cpu,0.08818027346875164,1.0
15811,[0.371428571.],10784,199,2,cpu,0.06732341133611755,0.8
