filename,a,b
cpu_03.csv,1.7343924855231305e-05,0.03989341528403768
cpu_06.csv,1.8475826695794223e-05,0.04154305238885022
cpu_02.csv,1.7861472509684974e-05,0.030095599549109578
prefill.csv,0.00011846996069943997,-0.15131367507336765
cpu_1.csv,7.466144551290202e-06,0.0323835579579172
tmp2_disk_03.csv,4.13305889000185e-05,-0.013611739415151501
tmp2_disk_06.csv,4.9578817398287354e-05,0.04361664781591415
tmp2_disk_02.csv,3.2080419940757574e-05,0.02149510272055338
tmp2_disk_1.csv,0.00010355483200692078,-0.38642365543057305
