Token Number,Rates,length,index_in_dataset,occurrence_number,device,ttft,ROUGEL
6877,[0.371428571.],4686,32,2,disk,0.3426690965168648,0.5154639175257731
13910,[0.371428571.],9366,33,2,disk,0.6937297430201256,0.5263157894736841
2118,[0.371428571.],1404,34,2,disk,0.1051178926623193,0.761904761904762
14607,[0.371428571.],9804,35,2,disk,0.728521335599789,0.9090909090909092
12994,[0.371428571.],8710,36,2,disk,0.6480065022698075,0.5714285714285714
14733,[0.371428571.],9918,37,2,disk,0.7348107770130423,0.2
12177,[0.371428571.],8423,38,2,disk,0.6072249654870457,0.5263157894736842
4006,[0.371428571.],2756,39,2,disk,0.19935968145773472,0.59375
4806,[0.371428571.],3209,40,2,disk,0.2392926428117243,0.4827586206896552
1845,[0.371428571.],1220,41,2,disk,0.09149076960027037,0.6206896551724138
7100,[0.371428571.],4847,42,2,disk,0.3538004094942894,0.2519685039370078
15356,[0.371428571.],10366,43,2,disk,0.7659085706674618,0.6923076923076923
12192,[0.371428571.],8314,44,2,disk,0.607973708512433,0.2424242424242424
11632,[0.371428571.],7843,45,2,disk,0.5800206355646403,0.5765765765765766
2506,[0.371428571.],1644,46,2,disk,0.12448537891900424,0.8253968253968254
7335,[0.371428571.],4912,47,2,disk,0.3655307168920238,1.0
1830,[0.371428571.],1162,48,2,disk,0.09074202657488306,0.912280701754386
11672,[0.371428571.],7924,49,2,disk,0.5820172836323398,0.2745098039215686
4081,[0.371428571.],2654,50,2,disk,0.20310339658467125,0.7142857142857143
14920,[0.371428571.],10130,51,2,disk,0.7441451067295375,1.0
14043,[0.371428571.],9449,52,2,disk,0.7003685978452263,0.7999999999999999
12740,[0.371428571.],8653,53,2,disk,0.6353277870399158,0.4070796460176991
3640,[0.371428571.],2483,54,2,disk,0.18109035163828446,0.823529411764706
10551,[0.371428571.],7165,55,2,disk,0.5260612215350619,0.9032258064516128
16525,[0.371428571.],11138,56,2,disk,0.824260610445979,0.6262626262626263
2149,[0.371428571.],1415,57,2,disk,0.10666529491478641,0.3076923076923076
4755,[0.371428571.],3135,58,2,disk,0.23674691652540744,0.6813186813186812
15984,[0.371428571.],10777,59,2,disk,0.7972559453303436,0.3728813559322034
3694,[0.371428571.],2448,60,2,disk,0.18378582652967876,0.5714285714285714
14556,[0.371428571.],9694,61,2,disk,0.7259756093134722,0.975609756097561
6161,[0.371428571.],4187,62,2,disk,0.30692909610504415,0.6060606060606061
8511,[0.371428571.],5874,63,2,disk,0.42423217008238856,0.6363636363636365
13165,[0.371428571.],9123,64,2,disk,0.6565421727592229,0.95
13907,[0.371428571.],9352,65,2,disk,0.6935799944150481,0.6818181818181819
2517,[0.371428571.],1691,66,2,disk,0.12503445713762162,0.6666666666666666
10008,[0.371428571.],6790,67,2,disk,0.4989567240160415,0.96
9226,[0.371428571.],6236,68,2,disk,0.45992225429251665,0.4675324675324676
1497,[0.371428571.],936,69,2,disk,0.0741199314112849,0.5263157894736842
11041,[0.371428571.],7481,70,2,disk,0.5505201603643805,0.4878048780487805
9053,[0.371428571.],6099,71,2,disk,0.45128675139971647,0.7391304347826088
3159,[0.371428571.],2110,72,2,disk,0.15708065862419823,1.0
8549,[0.371428571.],5832,73,2,disk,0.42612898574670305,0.8484848484848485
9792,[0.371428571.],6733,74,2,disk,0.4881748244504643,0.7058823529411765
4725,[0.371428571.],3237,75,2,disk,0.23524943047463287,0.282051282051282
14122,[0.371428571.],9464,76,2,disk,0.7043119777789328,0.4313725490196078
13736,[0.371428571.],9356,77,2,disk,0.6850443239256329,0.5454545454545455
8266,[0.371428571.],5571,78,2,disk,0.4120027006677292,0.8095238095238095
15410,[0.371428571.],10434,79,2,disk,0.7686040455588561,0.40625
7246,[0.371428571.],4927,80,2,disk,0.3610881749413925,0.4
16706,[0.371428571.],11405,81,2,disk,0.8332954429523192,0.6779661016949152
6608,[0.371428571.],4428,82,2,disk,0.3292416382615858,0.6666666666666667
6231,[0.371428571.],4173,83,2,disk,0.3104232302235182,0.7692307692307692
12939,[0.371428571.],8729,84,2,disk,0.6452611111767207,0.9473684210526316
3818,[0.371428571.],2519,85,2,disk,0.18997543553954716,0.5964912280701754
3320,[0.371428571.],2227,86,2,disk,0.16511716709668864,0.8571428571428572
3249,[0.371428571.],2045,87,2,disk,0.16157311677652209,0.7999999999999999
10481,[0.371428571.],7008,88,2,disk,0.5225670874165879,0.6666666666666665
12117,[0.371428571.],8345,89,2,disk,0.6042299933854965,0.75
2660,[0.371428571.],1703,90,2,disk,0.13217247397964726,0.6944444444444444
9357,[0.371428571.],6376,91,2,disk,0.4664612767142325,0.7692307692307693
14141,[0.371428571.],9637,92,2,disk,0.7052603856110901,0.4680851063829787
9245,[0.371428571.],6247,93,2,disk,0.460870662124674,1.0
11739,[0.371428571.],7781,94,2,disk,0.5853616691457364,0.5517241379310345
17926,[0.371428571.],12252,95,2,disk,0.8941932090171533,0.9655172413793104
5927,[0.371428571.],3917,96,2,disk,0.2952487049090022,1.0
15082,[0.371428571.],10251,97,2,disk,0.7522315314037203,0.3137254901960784
2502,[0.371428571.],1734,98,2,disk,0.12428571411223431,0.5517241379310345
10364,[0.371428571.],7127,99,2,disk,0.5167268918185668,0.3783783783783783
12952,[0.371428571.],8851,100,2,disk,0.6459100217987231,0.4424778761061947
11724,[0.371428571.],7940,101,2,disk,0.5846129261203491,0.304
10121,[0.371428571.],6846,102,2,disk,0.5045972548072925,0.4363636363636363
3237,[0.371428571.],2161,103,2,disk,0.16097412235621222,0.5957446808510638
3038,[0.371428571.],2017,104,2,disk,0.15104079821940733,0.7636363636363636
9349,[0.371428571.],6247,105,2,disk,0.4660619471006926,0.8333333333333334
5312,[0.371428571.],3539,106,2,disk,0.2645502408681227,0.8292682926829269
8214,[0.371428571.],5587,107,2,disk,0.4094070581797199,0.4
7918,[0.371428571.],5308,108,2,disk,0.3946318624787437,0.4810126582278481
7003,[0.371428571.],4694,109,2,disk,0.34895853793011816,0.7575757575757576
5753,[0.371428571.],3916,110,2,disk,0.2865632858145094,0.3787878787878787
12735,[0.371428571.],8726,111,2,disk,0.6350782060314535,0.3050847457627119
8501,[0.371428571.],5696,112,2,disk,0.42373300806546366,0.9863013698630138
5960,[0.371428571.],3928,113,2,disk,0.29689593956485427,0.7407407407407408
6222,[0.371428571.],4162,114,2,disk,0.30997398440828583,0.6341463414634146
3369,[0.371428571.],2148,115,2,disk,0.1675630609796205,0.2535211267605634
3385,[0.371428571.],2292,116,2,disk,0.1683617202067003,0.5970149253731344
17239,[0.371428571.],11695,117,2,disk,0.8599007784544148,0.72
7586,[0.371428571.],5133,118,2,disk,0.37805968351683805,0.5121951219512195
6468,[0.371428571.],4339,119,2,disk,0.3222533700246376,0.7792207792207793
7146,[0.371428571.],4873,120,2,disk,0.3560965547721438,0.6666666666666666
5207,[0.371428571.],3477,121,2,disk,0.2593090396904116,0.5742574257425743
10654,[0.371428571.],7230,122,2,disk,0.531202590309388,0.7045454545454546
16049,[0.371428571.],11070,123,2,disk,0.8005004984403553,0.7157894736842104
4991,[0.371428571.],3446,124,2,disk,0.24852714012483437,0.2608695652173913
5839,[0.371428571.],3931,125,2,disk,0.29085607916006334,0.6
15755,[0.371428571.],10618,126,2,disk,0.7858251351427641,0.7906976744186046
14227,[0.371428571.],9769,127,2,disk,0.7095531789566439,0.4752475247524752
4549,[0.371428571.],3082,128,2,disk,0.22646417897675514,0.358974358974359
2054,[0.371428571.],1322,129,2,disk,0.10192325575400014,0.2597402597402597
3494,[0.371428571.],2343,130,2,disk,0.17380258619118139,0.3859649122807017
9414,[0.371428571.],6253,131,2,disk,0.4693065002107042,0.5
13752,[0.371428571.],9070,132,2,disk,0.6858429831527127,0.7169811320754716
12562,[0.371428571.],8528,133,2,disk,0.6264427031386532,0.56
9666,[0.371428571.],6422,134,2,disk,0.48188538303721096,0.3793103448275862
14028,[0.371428571.],9570,135,2,disk,0.699619854819839,0.5666666666666667
2978,[0.371428571.],2027,136,2,disk,0.1480458261178581,0.9176470588235294
2523,[0.371428571.],1652,137,2,disk,0.12533395434777653,0.7586206896551725
5288,[0.371428571.],3425,138,2,disk,0.263352252027503,0.4137931034482758
5131,[0.371428571.],3380,139,2,disk,0.25551540836178255,0.6136363636363636
16668,[0.371428571.],11317,140,2,disk,0.8313986272880046,0.9411764705882352
14713,[0.371428571.],10032,141,2,disk,0.7338124529791926,0.4814814814814815
4956,[0.371428571.],3375,142,2,disk,0.24678007306559732,0.5925925925925927
5800,[0.371428571.],3878,143,2,disk,0.2889093472940563,1.0
10429,[0.371428571.],6914,144,2,disk,0.5199714449285785,0.5161290322580644
10590,[0.371428571.],7136,145,2,disk,0.5280079534010689,0.6842105263157895
9827,[0.371428571.],6607,146,2,disk,0.48992189150970133,0.8979591836734694
10430,[0.371428571.],7032,147,2,disk,0.520021361130271,0.634920634920635
17041,[0.371428571.],11799,148,2,disk,0.8500173705193023,1.0
13413,[0.371428571.],9216,149,2,disk,0.6689213907789595,0.6296296296296297
2752,[0.371428571.],1820,150,2,disk,0.13676476453535605,0.7272727272727273
10636,[0.371428571.],7157,151,2,disk,0.5303040986789233,0.5617977528089888
13474,[0.371428571.],9076,152,2,disk,0.6719662790822012,0.3414634146341463
9393,[0.371428571.],6275,153,2,disk,0.468258259975162,0.5666666666666667
10503,[0.371428571.],7046,154,2,disk,0.5236652438538225,0.9411764705882352
2942,[0.371428571.],1909,155,2,disk,0.14624884285692857,0.9333333333333332
13265,[0.371428571.],8932,156,2,disk,0.6615337929284715,0.878048780487805
12226,[0.371428571.],8341,157,2,disk,0.6096708593699774,0.5833333333333334
7515,[0.371428571.],5004,158,2,disk,0.37451563319667147,0.7692307692307692
4276,[0.371428571.],2904,159,2,disk,0.2128370559147062,0.3666666666666666
16371,[0.371428571.],11057,160,2,disk,0.8165735153853361,0.7547169811320755
5550,[0.371428571.],3760,161,2,disk,0.2764302968709346,0.2135922330097087
11771,[0.371428571.],7949,162,2,disk,0.586958987599896,0.6153846153846154
7923,[0.371428571.],5382,163,2,disk,0.39488144348720616,1.0
14415,[0.371428571.],9891,164,2,disk,0.7189374248748315,0.6829268292682926
3029,[0.371428571.],1918,165,2,disk,0.15059155240417493,0.7916666666666666
15565,[0.371428571.],10497,166,2,disk,0.7763410568211915,0.5098039215686274
11263,[0.371428571.],7511,167,2,disk,0.5616015571401126,0.3870967741935483
5488,[0.371428571.],3617,168,2,disk,0.2733354923660004,0.6818181818181818
10166,[0.371428571.],6911,169,2,disk,0.5068434838834545,0.276595744680851
14586,[0.371428571.],9980,170,2,disk,0.7274730953642468,0.4
3003,[0.371428571.],1985,171,2,disk,0.1492937311601703,0.4482758620689654
10759,[0.371428571.],7209,172,2,disk,0.5364437914870992,0.761904761904762
15001,[0.371428571.],10231,173,2,disk,0.7481883190666289,0.7435897435897435
6077,[0.371428571.],4187,174,2,disk,0.30273613516287523,0.4301075268817204
4212,[0.371428571.],2808,175,2,disk,0.20964241900638703,0.3291139240506329
12946,[0.371428571.],8885,176,2,disk,0.6456105245885682,0.3157894736842105
5338,[0.371428571.],3613,177,2,disk,0.26584806211212736,0.9230769230769232
16175,[0.371428571.],10898,178,2,disk,0.8067899398536086,0.3361344537815126
4468,[0.371428571.],3022,179,2,disk,0.2224209666396637,0.5306122448979591
14723,[0.371428571.],10071,180,2,disk,0.7343116149961175,0.825
4229,[0.371428571.],2757,181,2,disk,0.2104909944351593,0.8181818181818182
11382,[0.371428571.],7807,182,2,disk,0.5675415851415185,0.6388888888888888
6043,[0.371428571.],3938,183,2,disk,0.30103898430533066,0.9166666666666669
4130,[0.371428571.],2858,184,2,disk,0.2055492904676031,0.5128205128205128
11810,[0.371428571.],7941,185,2,disk,0.588905719465903,0.1538461538461538
15049,[0.371428571.],10326,186,2,disk,0.7505842967478683,0.7916666666666666
8606,[0.371428571.],5775,187,2,disk,0.42897420924317475,0.1690140845070422
5060,[0.371428571.],3429,188,2,disk,0.25197135804161597,0.5
12400,[0.371428571.],8435,189,2,disk,0.6183562784644703,0.8
5597,[0.371428571.],3741,190,2,disk,0.2787763583504815,0.8478260869565216
14436,[0.371428571.],9825,191,2,disk,0.7199856651103737,0.6
8062,[0.371428571.],5492,192,2,disk,0.4018197955224619,0.3888888888888889
8756,[0.371428571.],6053,193,2,disk,0.4364616394970478,0.2972972972972973
1841,[0.371428571.],1198,194,2,disk,0.09129110479350043,0.4848484848484848
13823,[0.371428571.],9352,195,2,disk,0.6893870334728792,0.4878048780487805
11844,[0.371428571.],8082,196,2,disk,0.5906028703234475,1.0
16708,[0.371428571.],11366,197,2,disk,0.8333952753557041,1.0
8313,[0.371428571.],5523,198,2,disk,0.41434876214727606,0.346938775510204
15811,[0.371428571.],10784,199,2,disk,0.7886204424375433,0.8
