id,avg_ROUGEL,var_ROUGEL
0,0.7482993197278911,0.19005969734832714
1,1.0,0.0
10,1.0,0.0
100,1.0,0.0
101,0.8620689655172414,0.05707491082045185
102,1.0,0.0
103,1.0,0.0
104,1.0,0.0
105,1.0,0.0
106,0.9684640522875817,0.0015129597590670231
107,1.0,0.0
108,1.0,0.0
109,0.9430894308943089,0.009716438627800904
11,1.0,0.0
110,1.0,0.0
111,1.0,0.0
112,0.9111111111111111,0.023703703703703716
113,1.0,0.0
114,0.9696969696969697,0.0027548209366391138
115,0.9880952380952381,0.0004251700680272079
116,1.0,0.0
117,1.0,0.0
118,0.8160919540229884,0.1014665081252478
119,1.0,0.0
12,1.0,0.0
120,0.8771929824561404,0.04524469067405352
121,1.0,0.0
122,1.0,0.0
123,1.0,0.0
124,0.9534883720930232,0.0064899945916711745
125,0.8279569892473119,0.08879639264654873
126,1.0,0.0
127,0.9710144927536232,0.0025204788909892854
128,1.0,0.0
129,1.0,0.0
13,1.0,0.0
130,0.9824561403508772,0.0009233610341643557
131,1.0,0.0
132,1.0,0.0
133,0.7936507936507936,0.12773998488284202
134,0.6666666666666666,0.33333333333333337
135,1.0,0.0
136,0.9265536723163842,0.016183089150627196
137,0.8192252510760403,0.0334761192155765
138,1.0,0.0
139,0.7348597975775676,0.12876756768095915
14,1.0,0.0
140,1.0,0.0
141,1.0,0.0
142,1.0,0.0
143,1.0,0.0
144,0.6460905349794238,0.3140273332317228
145,0.8942115768463074,0.03357357142003417
146,1.0,0.0
147,1.0,0.0
148,1.0,0.0
149,1.0,0.0
15,1.0,0.0
150,1.0,0.0
151,1.0,0.0
152,0.9358974358974358,0.012327416173570017
153,0.975,0.0018749999999999986
154,1.0,0.0
155,0.8412698412698413,0.027966742252456538
156,0.9302325581395349,0.014602487831260147
157,0.8974358974358975,0.03155818540433923
158,0.8333333333333334,0.08333333333333333
159,1.0,0.0
16,0.7777777777777777,0.14814814814814817
160,1.0,0.0
161,0.8055555555555557,0.11342592592592596
162,0.7435897435897436,0.19723865877712038
163,1.0,0.0
164,1.0,0.0
165,1.0,0.0
166,0.8841825902335456,0.010623182820127933
167,1.0,0.0
168,0.9720430107526882,0.002344779743322935
169,0.951310861423221,0.0071118966460463826
17,1.0,0.0
170,1.0,0.0
171,1.0,0.0
172,1.0,0.0
173,1.0,0.0
174,0.9696969696969697,0.0027548209366391133
175,0.8658008658008658,0.0540282228593917
176,1.0,0.0
177,1.0,0.0
178,1.0,0.0
179,0.9315068493150686,0.01407393507224619
18,1.0,0.0
180,1.0,0.0
181,1.0,0.0
182,0.44588693957115,0.002644319049736098
183,0.7484662576687117,0.1898076705935489
184,0.7407407407407408,0.20164609053497942
185,1.0,0.0
186,1.0,0.0
187,1.0,0.0
188,1.0,0.0
189,0.9213483146067416,0.018558262845600318
19,1.0,0.0
190,1.0,0.0
191,0.9841269841269842,0.0007558578987150375
192,1.0,0.0
193,1.0,0.0
194,0.8468253968253968,0.04419690098261526
195,0.7530864197530863,0.1828989483310472
196,1.0,0.0
197,1.0,0.0
198,0.9782608695652174,0.0014177693761814726
199,0.9533542976939203,0.0018104834988067467
2,1.0,0.0
20,1.0,0.0
21,1.0,0.0
22,1.0,0.0
23,1.0,0.0
24,1.0,0.0
25,1.0,0.0
26,0.8333333333333334,0.08333333333333331
27,0.9333333333333332,0.013333333333333327
28,0.8379556950985524,0.021213584120065403
29,0.9349593495934959,0.012690858615903227
3,1.0,0.0
30,1.0,0.0
31,1.0,0.0
32,1.0,0.0
33,1.0,0.0
34,1.0,0.0
35,1.0,0.0
36,1.0,0.0
37,1.0,0.0
38,1.0,0.0
39,1.0,0.0
4,0.8658008658008658,0.0540282228593917
40,0.8636363636363636,0.055785123966942164
41,0.8333333333333334,0.08333333333333333
42,1.0,0.0
43,0.9791666666666666,0.001302083333333334
44,1.0,0.0
45,0.8167481833742046,0.02584225010558659
46,0.7222222222222222,0.0648148148148148
47,1.0,0.0
48,0.9863013698630138,0.000562957402889846
49,0.991869918699187,0.00019829466587348857
5,1.0,0.0
50,0.9378531073446328,0.011586708800153223
51,1.0,0.0
52,1.0,0.0
53,1.0,0.0
54,1.0,0.0
55,1.0,0.0
56,1.0,0.0
57,0.8104575163398692,0.10777905933615277
58,1.0,0.0
59,1.0,0.0
6,1.0,0.0
60,0.9563218390804598,0.005723345223939758
61,1.0,0.0
62,1.0,0.0
63,1.0,0.0
64,0.7936507936507936,0.12773998488284205
65,1.0,0.0
66,1.0,0.0
67,0.9941520467836257,0.00010259567046270614
68,1.0,0.0
69,0.8851540616246498,0.03956876868394416
7,1.0,0.0
70,1.0,0.0
71,0.9166666666666666,0.020833333333333336
72,0.9629629629629629,0.004115226337448555
73,1.0,0.0
74,0.9099099099099099,0.02434867299732163
75,0.9444444444444443,0.009259259259259267
76,0.9176954732510287,0.00889092109942589
77,0.9938271604938272,0.00011431184270690253
78,1.0,0.0
79,1.0,0.0
8,0.9652777777777778,0.0036168981481481473
80,1.0,0.0
81,0.9023569023569024,0.028602523552018474
82,1.0,0.0
83,0.8412698412698413,0.02796674225245656
84,0.9934640522875817,0.00012815583749839715
85,1.0,0.0
86,0.8472222222222223,0.07002314814814813
87,1.0,0.0
88,1.0,0.0
89,0.6787545787545787,0.1249804773980598
9,1.0,0.0
90,1.0,0.0
91,1.0,0.0
92,0.9523809523809524,0.006802721088435376
93,0.9113475177304964,0.023577787837633955
94,0.9078014184397163,0.02550173532518484
95,0.9961240310077519,4.506940688660553e-05
96,1.0,0.0
97,1.0,0.0
98,0.9378531073446328,0.011586708800153212
99,1.0,0.0
