id,avg_ROUGEL,var_ROUGEL
0,0.4142549770653048,0.08837809091166636
1,0.75,0.1875
10,0.8333333333333334,0.08333333333333333
100,0.7176596886741814,0.1022721477574566
101,0.5326020348734154,0.006253902360984084
102,0.7141111576595448,0.019181370959990347
103,0.6666666666666666,0.33333333333333337
104,0.12698412698412695,0.04837490551776265
105,0.861247947454844,0.0033993383322413356
106,0.62493298278173,0.08283619503903242
107,0.6806374723802565,0.008101600135080766
108,0.7941176470588235,0.12716262975778544
109,0.7112299465240642,0.062998655952415
11,0.6229304314030314,0.18783470126635704
110,0.8133169934640523,0.034698693611431505
111,0.8444444444444444,0.07259259259259258
112,0.36985375611602195,0.21037360059664176
113,0.3917881384221653,0.06814933861726188
114,0.5763546278726545,0.011797487972221273
115,0.35726495726495716,0.11342756958141575
116,0.7333333333333334,0.2133333333333333
117,0.9470899470899471,0.0031074158058285077
118,0.8083333333333332,0.11020833333333337
119,0.3333333333333333,0.33333333333333337
12,0.9851851851851853,0.0006584362139917657
120,0.47835669485154025,0.07582829765397972
121,0.8761904761904762,0.045986394557823135
122,0.8354591836734694,0.023823081528529792
123,0.8333333333333334,0.08333333333333333
124,0.6440522875816993,0.1036257336921697
125,0.3867127496159754,0.003196517941203537
126,0.4647525676937441,0.005127704676641897
127,0.45785117230088884,0.012928383613928215
128,0.797270955165692,0.09405743077642126
129,0.7129629629629629,0.16383744855967075
13,0.5638888888888889,0.020578703703703696
130,0.4556988904814992,0.028469386190984082
131,0.7593582887700535,0.03614630100946555
132,0.4991993873572822,0.11654327632526977
133,0.7936507936507936,0.12773998488284202
134,0.8571428571428572,0.06122448979591835
135,0.0457516339869281,0.006279636037421502
136,0.3937292189476958,0.03174610967570622
137,0.36056045402993164,0.019641794620256975
138,0.4725634725634725,0.23260226945730636
139,0.7363490811766674,0.04200018548840985
14,0.5163043478260869,0.09558010396975428
140,0.5238095238095238,0.25170068027210885
141,0.8736702127659575,0.011973390108646443
142,1.0,0.0
143,0.9333333333333332,0.013333333333333327
144,0.84723454599231,0.02342800088284994
145,0.8725490196078431,0.04873125720876585
146,1.0,0.0
147,0.8275862068965519,0.0
148,0.7087431693989071,0.0823604765743976
149,0.6276455026455027,0.1084039325606786
15,0.6777777777777777,0.07814814814814817
150,0.7111111111111111,0.25037037037037035
151,0.9629629629629629,0.004115226337448555
152,0.7147286821705426,0.0017619133465536904
153,0.7966101694915254,0.12410226946279809
154,0.54994708994709,0.08616138405979677
155,0.7098039215686275,0.11852364475201846
156,0.44058229352347,0.041340054630397506
157,0.6558536620718645,0.02417995831750761
158,0.6666666666666666,0.33333333333333337
159,0.583625730994152,0.1306289114599364
16,0.5049950049950049,0.101723201873052
160,0.7555555555555555,0.17925925925925928
161,0.5403174603174603,0.16344792139077854
162,0.3778289810547875,0.0948796801643539
163,0.7324263038548753,0.058324463572277
164,0.6087719298245614,0.12759926131117263
165,0.8477366255144033,0.06955240562922314
166,0.5192124437407456,0.018490913819863956
167,0.8744588744588745,0.021307696632371947
168,0.46821057482822187,0.02602535524749706
169,0.7107544141252006,0.0654352547735418
17,0.725,0.17062500000000003
170,0.7403508771929824,0.08646352723915049
171,0.6412064238151195,0.2628142371155706
172,1.0,0.0
173,0.6428571428571428,0.1275510204081633
174,0.7602952602952603,0.03834245267811704
175,0.4176955208534156,0.02277243852365462
176,0.6666666666666666,0.33333333333333337
177,0.7803351272949349,0.009752816033167251
178,0.9937106918238993,0.00011866619200190105
179,0.5673545966228893,0.20732474682229868
18,0.6674112924112925,0.005019793420628697
180,0.19996068602879746,0.0099719934322832
181,0.6483204134366926,0.09429140876950502
182,0.5902333773842475,0.012092096331951584
183,0.2619047619047619,0.06292517006802721
184,0.6217948717948718,0.14065581854043394
185,0.6129032258064516,0.11238293444328824
186,0.5512699021532307,0.013836712235251299
187,0.7777777777777777,0.03703703703703705
188,0.6537598204264871,0.10207102827753783
189,0.41344738778513607,0.2641959183482856
19,0.8174603174603176,0.09996220710506433
190,0.6503875968992249,0.12250045069406885
191,0.37420255183413076,0.08007068767503799
192,0.673076923076923,0.13794378698224855
193,0.9259259259259259,0.0041152263374485566
194,0.6307448188847965,0.047680015840302487
195,0.5989304812834224,0.21519059738625634
196,0.5443325998408165,0.02522990853353659
197,0.4140822995865013,0.06741366097592835
198,0.5044155844155843,0.18979875189745318
199,0.5774050510892615,0.05282135801754687
2,1.0,0.0
20,0.5962555962555962,0.18011532175146341
21,0.6666666666666666,0.33333333333333337
22,0.6666666666666666,0.33333333333333337
23,0.6190476190476191,0.29251700680272114
24,0.2222222222222222,0.14814814814814814
25,0.8469135802469138,0.01845450388660264
26,0.5674509803921568,0.08247243367935408
27,0.3784501389317691,0.07143023800793072
28,0.5260590500641849,0.012345309562142304
29,0.3480017961383026,0.0026617446939013784
3,0.3268857092386504,0.10858611814844868
30,0.784313725490196,0.04029700115340257
31,0.6666666666666666,0.33333333333333337
32,1.0,0.0
33,0.8530701754385964,0.0003606879039704532
34,0.3949177177769019,0.2507436298893347
35,0.8717948717948718,0.049309664694280095
36,0.8183908045977013,0.0002536662703131188
37,0.6428571428571428,0.09693877551020409
38,0.25470282405766276,0.00468793775168202
39,0.9874213836477987,0.00047466476800759444
4,0.8443997317236754,0.026356664467016733
40,0.7659574468085107,0.16432775011317338
41,0.4435185185185185,0.14699331275720168
42,0.7079245283018869,0.06573556425774296
43,0.47192353643966545,0.20935411072999235
44,0.6444444444444445,0.09925925925925924
45,0.7242685963274199,0.052254756114500985
46,0.5841637201328619,0.1426745747876448
47,0.8275862068965519,0.0
48,0.527820363917925,0.007722614809688831
49,0.5222222222222221,0.16037037037037036
5,0.7605725439167209,0.09455296780477566
50,0.5616396508582795,0.12041709566402556
51,0.5483021278686913,0.06563853184168314
52,0.6407017543859649,0.0980225300092337
53,0.25725047080979285,0.011716088395203597
54,0.3004852556924225,0.1029010423655097
55,0.5805253875429314,0.056049134046271126
56,0.5444444444444444,0.15592592592592594
57,0.7048300536672629,0.171930453371565
58,0.6803258145363409,0.09341685981871976
59,0.9696969696969697,0.0027548209366391138
6,0.5768219832735962,0.13723890152147755
60,0.5731182795698925,0.13950398890045093
61,0.8091954022988507,0.0002536662703131185
62,0.4938253930379914,0.1549899042361768
63,0.6666666666666666,0.33333333333333337
64,0.126984126984127,0.04837490551776267
65,0.4972691585594811,0.00015038067744408714
66,0.7999999999999999,0.12
67,0.3364630467571644,0.04880766586133235
68,0.9824561403508772,0.0009233610341643571
69,0.692529038144366,0.08833146307812027
7,0.6358428805237316,0.13351043739837837
70,0.6666666666666666,0.33333333333333337
71,0.8318949343339588,0.03412127889499415
72,0.8785046728971962,0.04428334352345184
73,0.8139662882696937,0.05036845335784269
74,0.5501438509103401,0.012620939784509141
75,0.8563867684478371,0.016072754113008174
76,0.740940940940941,0.10463809154499845
77,0.6998915508232278,0.08829639730674195
78,0.41843546920398333,0.13631844286325268
79,0.5907653383934218,0.12670744982818988
8,0.8701298701298702,0.018721538202057665
80,0.4007820136852394,0.0010348494881651637
81,0.830905695611578,0.03956016393485498
82,0.5331285961382329,0.16560851291705297
83,0.5967604433077579,0.1399803332875461
84,0.6375372393247268,0.07955039647985448
85,0.7311507936507936,0.10076825869236584
86,0.6061319408777036,0.06332458090178207
87,0.7616033755274261,0.06290391497089143
88,0.38058324104835733,0.28835140810726073
89,0.873751648765781,0.03594482494456005
9,0.5413456599897278,0.10370662304537108
90,0.6709202199398279,0.07516580423826119
91,0.9393939393939394,0.0027548209366391133
92,0.8564102564102564,0.01570019723865878
93,0.5082750317924143,0.009730838285654707
94,0.9074074074074074,0.025720164609053502
95,0.4135414766993714,0.06325573537395633
96,0.7891156462585034,0.13341663195890605
97,0.8093935248518012,0.03922504324479768
98,0.5590377184834566,0.01664981387729477
99,0.6359910581222057,0.11490693317578811
