Token Number,Rates,length,index_in_dataset,occurrence_number,device
0,[],6376,91,1,
0,[],9637,92,1,
0,[],6247,93,1,
0,[],7781,94,1,
0,[],12252,95,1,
0,[],3917,96,1,
0,[],10251,97,1,
0,[],1734,98,1,
0,[],7127,99,1,
0,[],8851,100,1,
0,[],7940,101,1,
0,[],6846,102,1,
0,[],2161,103,1,
0,[],2017,104,1,
0,[],6247,105,1,
0,[],3539,106,1,
0,[],5587,107,1,
0,[],5308,108,1,
0,[],4694,109,1,
0,[],3916,110,1,
0,[],8726,111,1,
0,[],5696,112,1,
0,[],3928,113,1,
0,[],4162,114,1,
0,[],2148,115,1,
0,[],2292,116,1,
0,[],11695,117,1,
0,[],5133,118,1,
0,[],4339,119,1,
0,[],4873,120,1,
0,[],3477,121,1,
0,[],7230,122,1,
0,[],11070,123,1,
0,[],3446,124,1,
0,[],3931,125,1,
0,[],10618,126,1,
0,[],9769,127,1,
0,[],3082,128,1,
0,[],1322,129,1,
0,[],2343,130,1,
0,[],6253,131,1,
0,[],9070,132,1,
0,[],8528,133,1,
0,[],6422,134,1,
0,[],9570,135,1,
0,[],2027,136,1,
0,[],1652,137,1,
0,[],3425,138,1,
0,[],3380,139,1,
0,[],11317,140,1,
0,[],10032,141,1,
0,[],3375,142,1,
0,[],3878,143,1,
0,[],6914,144,1,
0,[],7136,145,1,
0,[],6607,146,1,
0,[],7032,147,1,
0,[],11799,148,1,
0,[],9216,149,1,
0,[],1820,150,1,
0,[],7157,151,1,
0,[],9076,152,1,
0,[],6275,153,1,
0,[],7046,154,1,
0,[],1909,155,1,
0,[],8932,156,1,
0,[],8341,157,1,
0,[],5004,158,1,
0,[],2904,159,1,
0,[],11057,160,1,
0,[],3760,161,1,
0,[],7949,162,1,
0,[],5382,163,1,
0,[],9891,164,1,
0,[],1918,165,1,
0,[],10497,166,1,
0,[],7511,167,1,
0,[],3617,168,1,
0,[],6911,169,1,
0,[],9980,170,1,
0,[],1985,171,1,
0,[],7209,172,1,
0,[],10231,173,1,
0,[],4187,174,1,
0,[],2808,175,1,
0,[],8885,176,1,
0,[],3613,177,1,
0,[],10898,178,1,
0,[],3022,179,1,
0,[],10071,180,1,
0,[],2757,181,1,
0,[],7807,182,1,
0,[],3938,183,1,
0,[],2858,184,1,
0,[],7941,185,1,
0,[],10326,186,1,
0,[],5775,187,1,
0,[],3429,188,1,
0,[],8435,189,1,
0,[],3741,190,1,
0,[],9825,191,1,
0,[],5492,192,1,
0,[],6053,193,1,
0,[],1198,194,1,
0,[],9352,195,1,
0,[],8082,196,1,
0,[],11366,197,1,
0,[],5523,198,1,
0,[],10784,199,1,
9542,[0.485714286.],6406,0,2,disk
2686,[0.485714286.],1794,1,2,disk
13128,[0.485714286.],8984,2,2,disk
8433,[0.485714286.],5623,3,2,disk
9969,[0.485714286.],6749,4,2,disk
14296,[0.485714286.],9574,5,2,disk
16774,[0.485714286.],11372,6,2,disk
16636,[0.485714286.],11240,7,2,disk
11618,[0.485714286.],7689,8,2,disk
3122,[0.485714286.],2113,9,2,disk
9919,[0.485714286.],6608,10,2,disk
9723,[0.485714286.],6582,11,2,disk
5172,[0.485714286.],3507,12,2,disk
13070,[0.485714286.],8785,13,2,disk
11101,[0.485714286.],7565,14,2,disk
9913,[0.485714286.],6750,15,2,disk
4571,[0.485714286.],3141,16,2,disk
3224,[0.485714286.],2154,17,2,disk
14458,[0.485714286.],9666,18,2,disk
4828,[0.485714286.],3170,19,2,disk
16267,[0.485714286.],11154,20,2,disk
15915,[0.485714286.],10825,21,2,disk
3352,[0.485714286.],2223,22,2,disk
7038,[0.485714286.],4803,23,2,disk
14003,[0.485714286.],9481,24,2,disk
4835,[0.485714286.],3276,25,2,disk
10307,[0.485714286.],6884,26,2,disk
13713,[0.485714286.],9214,27,2,disk
9536,[0.485714286.],6465,28,2,disk
18085,[0.485714286.],12184,29,2,disk
5527,[0.485714286.],3776,30,2,disk
6487,[0.485714286.],4381,31,2,disk
6877,[0.485714286.],4686,32,2,disk
13910,[0.485714286.],9366,33,2,disk
2118,[0.485714286.],1404,34,2,disk
14607,[0.485714286.],9804,35,2,disk
12994,[0.485714286.],8710,36,2,disk
14733,[0.485714286.],9918,37,2,disk
12177,[0.485714286.],8423,38,2,disk
4006,[0.485714286.],2756,39,2,disk
4806,[0.485714286.],3209,40,2,disk
1845,[0.485714286.],1220,41,2,disk
7100,[0.485714286.],4847,42,2,disk
15356,[0.485714286.],10366,43,2,disk
12192,[0.485714286.],8314,44,2,disk
11632,[0.485714286.],7843,45,2,disk
2506,[0.485714286.],1644,46,2,disk
7335,[0.485714286.],4912,47,2,disk
1830,[0.485714286.],1162,48,2,disk
11672,[0.485714286.],7924,49,2,disk
4081,[0.485714286.],2654,50,2,disk
14920,[0.485714286.],10130,51,2,disk
14043,[0.485714286.],9449,52,2,disk
12740,[0.485714286.],8653,53,2,disk
3640,[0.485714286.],2483,54,2,disk
10551,[0.485714286.],7165,55,2,disk
16525,[0.485714286.],11138,56,2,disk
2149,[0.485714286.],1415,57,2,disk
4755,[0.485714286.],3135,58,2,disk
15984,[0.485714286.],10777,59,2,disk
3694,[0.485714286.],2448,60,2,disk
14556,[0.485714286.],9694,61,2,disk
6161,[0.485714286.],4187,62,2,disk
8511,[0.485714286.],5874,63,2,disk
13165,[0.485714286.],9123,64,2,disk
13907,[0.485714286.],9352,65,2,disk
2517,[0.485714286.],1691,66,2,disk
10008,[0.485714286.],6790,67,2,disk
9226,[0.485714286.],6236,68,2,disk
1497,[0.485714286.],936,69,2,disk
11041,[0.485714286.],7481,70,2,disk
9053,[0.485714286.],6099,71,2,disk
3159,[0.485714286.],2110,72,2,disk
8549,[0.485714286.],5832,73,2,disk
9792,[0.485714286.],6733,74,2,disk
4725,[0.485714286.],3237,75,2,disk
14122,[0.485714286.],9464,76,2,disk
13736,[0.485714286.],9356,77,2,disk
8266,[0.485714286.],5571,78,2,disk
15410,[0.485714286.],10434,79,2,disk
7246,[0.485714286.],4927,80,2,disk
16706,[0.485714286.],11405,81,2,disk
6608,[0.485714286.],4428,82,2,disk
6231,[0.485714286.],4173,83,2,disk
12939,[0.485714286.],8729,84,2,disk
3818,[0.485714286.],2519,85,2,disk
3320,[0.485714286.],2227,86,2,disk
3249,[0.485714286.],2045,87,2,disk
10481,[0.485714286.],7008,88,2,disk
12117,[0.485714286.],8345,89,2,disk
2660,[0.485714286.],1703,90,2,disk
9357,[0.485714286.],6376,91,2,disk
14141,[0.485714286.],9637,92,2,disk
9245,[0.485714286.],6247,93,2,disk
11739,[0.485714286.],7781,94,2,disk
17926,[0.485714286.],12252,95,2,disk
5927,[0.485714286.],3917,96,2,disk
15082,[0.485714286.],10251,97,2,disk
2502,[0.485714286.],1734,98,2,disk
10364,[0.485714286.],7127,99,2,disk
12952,[0.485714286.],8851,100,2,disk
11724,[0.485714286.],7940,101,2,disk
10121,[0.485714286.],6846,102,2,disk
3237,[0.485714286.],2161,103,2,disk
3038,[0.485714286.],2017,104,2,disk
9349,[0.485714286.],6247,105,2,disk
5312,[0.485714286.],3539,106,2,disk
8214,[0.485714286.],5587,107,2,disk
7918,[0.485714286.],5308,108,2,disk
7003,[0.485714286.],4694,109,2,disk
5753,[0.485714286.],3916,110,2,disk
12735,[0.485714286.],8726,111,2,disk
8501,[0.485714286.],5696,112,2,disk
5960,[0.485714286.],3928,113,2,disk
6222,[0.485714286.],4162,114,2,disk
3369,[0.485714286.],2148,115,2,disk
3385,[0.485714286.],2292,116,2,disk
17239,[0.485714286.],11695,117,2,disk
7586,[0.485714286.],5133,118,2,disk
6468,[0.485714286.],4339,119,2,disk
7146,[0.485714286.],4873,120,2,disk
5207,[0.485714286.],3477,121,2,disk
10654,[0.485714286.],7230,122,2,disk
16049,[0.485714286.],11070,123,2,disk
4991,[0.485714286.],3446,124,2,disk
5839,[0.485714286.],3931,125,2,disk
15755,[0.485714286.],10618,126,2,disk
14227,[0.485714286.],9769,127,2,disk
4549,[0.485714286.],3082,128,2,disk
2054,[0.485714286.],1322,129,2,disk
3494,[0.485714286.],2343,130,2,disk
9414,[0.485714286.],6253,131,2,disk
13752,[0.485714286.],9070,132,2,disk
12562,[0.485714286.],8528,133,2,disk
9666,[0.485714286.],6422,134,2,disk
14028,[0.485714286.],9570,135,2,disk
2978,[0.485714286.],2027,136,2,disk
2523,[0.485714286.],1652,137,2,disk
5288,[0.485714286.],3425,138,2,disk
5131,[0.485714286.],3380,139,2,disk
16668,[0.485714286.],11317,140,2,disk
14713,[0.485714286.],10032,141,2,disk
4956,[0.485714286.],3375,142,2,disk
5800,[0.485714286.],3878,143,2,disk
10429,[0.485714286.],6914,144,2,disk
10590,[0.485714286.],7136,145,2,disk
9827,[0.485714286.],6607,146,2,disk
10430,[0.485714286.],7032,147,2,disk
17041,[0.485714286.],11799,148,2,disk
13413,[0.485714286.],9216,149,2,disk
2752,[0.485714286.],1820,150,2,disk
10636,[0.485714286.],7157,151,2,disk
13474,[0.485714286.],9076,152,2,disk
9393,[0.485714286.],6275,153,2,disk
10503,[0.485714286.],7046,154,2,disk
2942,[0.485714286.],1909,155,2,disk
13265,[0.485714286.],8932,156,2,disk
12226,[0.485714286.],8341,157,2,disk
7515,[0.485714286.],5004,158,2,disk
4276,[0.485714286.],2904,159,2,disk
16371,[0.485714286.],11057,160,2,disk
5550,[0.485714286.],3760,161,2,disk
11771,[0.485714286.],7949,162,2,disk
7923,[0.485714286.],5382,163,2,disk
14415,[0.485714286.],9891,164,2,disk
3029,[0.485714286.],1918,165,2,disk
15565,[0.485714286.],10497,166,2,disk
11263,[0.485714286.],7511,167,2,disk
5488,[0.485714286.],3617,168,2,disk
10166,[0.485714286.],6911,169,2,disk
14586,[0.485714286.],9980,170,2,disk
3003,[0.485714286.],1985,171,2,disk
10759,[0.485714286.],7209,172,2,disk
15001,[0.485714286.],10231,173,2,disk
6077,[0.485714286.],4187,174,2,disk
4212,[0.485714286.],2808,175,2,disk
12946,[0.485714286.],8885,176,2,disk
5338,[0.485714286.],3613,177,2,disk
16175,[0.485714286.],10898,178,2,disk
4468,[0.485714286.],3022,179,2,disk
14723,[0.485714286.],10071,180,2,disk
4229,[0.485714286.],2757,181,2,disk
11382,[0.485714286.],7807,182,2,disk
6043,[0.485714286.],3938,183,2,disk
4130,[0.485714286.],2858,184,2,disk
11810,[0.485714286.],7941,185,2,disk
15049,[0.485714286.],10326,186,2,disk
8606,[0.485714286.],5775,187,2,disk
5060,[0.485714286.],3429,188,2,disk
12400,[0.485714286.],8435,189,2,disk
5597,[0.485714286.],3741,190,2,disk
14436,[0.485714286.],9825,191,2,disk
8062,[0.485714286.],5492,192,2,disk
8756,[0.485714286.],6053,193,2,disk
1841,[0.485714286.],1198,194,2,disk
13823,[0.485714286.],9352,195,2,disk
11844,[0.485714286.],8082,196,2,disk
16708,[0.485714286.],11366,197,2,disk
8313,[0.485714286.],5523,198,2,disk
15811,[0.485714286.],10784,199,2,disk
