Token Number,Rates,length,index_in_dataset,occurrence_number,device
0,[],11886,97,1,
0,[],11171,129,2,
0,[],11886,10,2,
0,[],2448,60,1,
0,[],10434,79,1,
0,[],11310,161,2,
0,[],6385,191,2,
0,[],9377,176,2,
0,[],6955,85,1,
12939,[0.728571429.],8729,84,2,cpu
0,[],8486,105,1,
13752,[0.728571429.],9070,132,2,cpu
11739,[0.728571429.],7781,94,2,cpu
0,[],20279,81,1,
0,[],15403,80,2,
0,[],8341,157,1,
0,[],4694,109,1,
0,[],8483,61,2,
0,[],2154,17,1,
0,[],7338,195,2,
0,[],12335,71,2,
0,[],10512,78,2,
0,[],2110,72,2,
0,[],8491,147,1,
0,[],9481,24,1,
0,[],2808,175,1,
0,[],7344,66,2,
0,[],6750,15,2,
0,[],11176,151,1,
0,[],6406,0,2,
0,[],5341,132,1,
0,[],13887,45,1,
13910,[0.728571429.],9366,33,2,cpu
0,[],7511,167,1,
0,[],4847,42,2,
0,[],9366,111,1,
0,[],4162,114,2,
0,[],7136,145,1,
0,[],6960,58,1,
0,[],2017,104,2,
0,[],4339,119,1,
0,[],3613,177,1,
0,[],15409,196,2,
0,[],13885,32,2,
0,[],12329,31,2,
0,[],8554,25,2,
0,[],2757,181,2,
0,[],1198,194,1,
0,[],7337,29,1,
0,[],6398,181,2,
0,[],5989,65,1,
13736,[0.728571429.],9356,77,2,cpu
16525,[0.728571429.],11138,56,2,cpu
0,[],13883,18,1,
0,[],6053,193,2,
0,[],3928,113,2,
0,[],13866,62,2,
0,[],8710,36,1,
0,[],12803,107,1,
0,[],3380,139,1,
0,[],9375,68,2,
0,[],1415,57,2,
0,[],3974,91,1,
0,[],8082,196,1,
0,[],1909,155,1,
14713,[0.728571429.],10032,141,2,cpu
0,[],10516,84,1,
0,[],8726,111,1,
0,[],10777,59,1,
30489,[0.728571429.],24580,182,2,cpu
0,[],2292,116,2,
0,[],1918,165,1,
0,[],3276,25,2,
0,[],4809,163,1,
11041,[0.728571429.],7481,70,2,cpu
0,[],5004,158,2,
0,[],23788,133,1,
0,[],11372,6,1,
0,[],7165,55,2,
17041,[0.728571429.],11799,148,2,cpu
0,[],10673,138,2,
0,[],1820,150,1,
0,[],5492,192,1,
0,[],6608,10,1,
0,[],6031,75,1,
0,[],11172,142,2,
0,[],2161,103,1,
0,[],7882,23,2,
0,[],3776,30,2,
0,[],10201,194,2,
0,[],13883,198,1,
0,[],8560,116,1,
0,[],11405,81,1,
0,[],4381,31,2,
14122,[0.728571429.],9464,76,2,cpu
0,[],10213,175,1,
0,[],3979,8,1,
0,[],2756,39,2,
12946,[0.728571429.],8885,176,2,cpu
0,[],10497,55,2,
15001,[0.728571429.],10231,173,2,cpu
0,[],4754,86,1,
0,[],3617,168,1,
0,[],4428,82,2,
30489,[0.728571429.],24580,27,2,cpu
0,[],3446,124,2,
0,[],8560,121,2,
0,[],5349,153,1,
0,[],1644,46,2,
0,[],8345,89,1,
30043,[0.728571429.],23784,135,2,cpu
0,[],5382,163,1,
0,[],4805,177,1,
0,[],12786,94,2,
16668,[0.728571429.],11317,140,2,cpu
0,[],9637,92,1,
0,[],12797,28,1,
0,[],7032,147,1,
0,[],12783,2,2,
0,[],2223,22,2,
0,[],6029,120,2,
0,[],3980,174,2,
0,[],936,69,1,
0,[],11070,123,1,
0,[],20271,89,2,
0,[],6395,48,2,
0,[],3917,96,1,
0,[],3878,143,1,
0,[],4757,126,1,
0,[],10251,97,1,
0,[],9188,46,2,
0,[],5133,118,2,
0,[],5308,108,2,
0,[],7230,122,1,
0,[],6914,144,1,
0,[],4803,23,1,
0,[],6961,38,1,
0,[],9918,37,1,
0,[],6236,68,1,
0,[],5832,73,2,
0,[],5571,78,2,
0,[],7807,182,1,
0,[],7843,45,2,
0,[],6790,67,1,
0,[],7209,172,2,
0,[],7940,101,2,
0,[],5523,198,1,
0,[],6956,188,2,
13474,[0.728571429.],9076,152,2,cpu
0,[],3984,152,2,
0,[],11178,169,2,
0,[],8194,124,1,
0,[],3237,75,2,
0,[],8984,117,1,
0,[],19653,19,1,
0,[],5623,3,2,
0,[],9352,195,1,
0,[],3931,125,1,
0,[],1691,66,2,
0,[],6607,146,1,
14296,[0.728571429.],9574,5,2,cpu
0,[],2227,86,1,
0,[],12339,171,1,
0,[],5874,63,2,
0,[],1703,90,2,
0,[],14014,180,2,
0,[],14011,140,1,
0,[],13869,136,1,
0,[],3916,110,2,
0,[],9196,137,1,
0,[],6952,114,2,
0,[],8191,154,1,
0,[],12785,20,2,
0,[],7870,134,1,
0,[],4765,102,1,
0,[],12328,50,2,
0,[],3938,183,1,
0,[],10510,33,2,
0,[],10667,3,1,
0,[],6397,83,1,
0,[],5993,74,2,
14458,[0.728571429.],9666,18,2,cpu
0,[],7338,11,1,
0,[],12340,39,2,
0,[],8192,173,2,
0,[],10509,82,1,
0,[],1322,129,1,
16636,[0.728571429.],11240,7,2,cpu
0,[],8423,38,1,
0,[],6582,11,1,
0,[],15408,125,1,
0,[],20271,155,2,
0,[],7941,185,1,
0,[],11171,129,3,
0,[],9368,22,1,
0,[],5696,112,1,
0,[],8187,9,3,
0,[],3022,179,1,
14723,[0.728571429.],10071,180,2,cpu
0,[],6247,93,3,
0,[],14016,127,1,
0,[],10663,99,1,
0,[],3170,19,2,
0,[],11695,117,1,
0,[],9196,168,1,
0,[],6385,191,3,
0,[],8565,92,2,
0,[],6275,153,2,
0,[],19654,77,1,
0,[],2110,72,3,
0,[],8488,47,2,
0,[],9182,184,1,
0,[],20273,87,1,
0,[],4802,187,2,
0,[],5990,101,2,
0,[],6954,162,1,
0,[],2154,17,2,
0,[],9377,176,3,
0,[],2113,9,3,
0,[],15412,185,3,
0,[],9891,164,1,
0,[],7046,154,1,
0,[],2027,136,1,
0,[],2017,104,3,
0,[],3141,16,2,
0,[],6394,53,1,
0,[],10784,199,1,
13752,[0.728571429.],9070,132,3,cpu
0,[],10512,78,3,
0,[],2808,175,2,
0,[],11886,10,3,
0,[],11366,197,1,
0,[],2448,60,2,
0,[],6750,15,3,
0,[],6253,131,2,
0,[],6037,192,1,
0,[],8984,2,1,
0,[],12646,4,1,
0,[],7338,195,3,
0,[],5985,149,2,
0,[],20279,81,2,
0,[],2148,115,1,
0,[],7511,167,2,
0,[],5341,132,2,
0,[],12342,34,1,
12939,[0.728571429.],8729,84,3,cpu
0,[],4847,42,3,
0,[],1652,137,2,
0,[],12786,37,1,
0,[],6884,26,1,
0,[],7344,66,3,
30494,[0.728571429.],24585,186,2,cpu
0,[],4873,120,1,
0,[],9381,24,1,
0,[],14016,157,1,
0,[],6955,85,2,
0,[],20271,160,1,
0,[],7136,145,2,
0,[],8491,147,2,
0,[],4162,114,3,
15755,[0.728571429.],10618,126,3,cpu
0,[],13885,32,3,
0,[],7781,94,3,
0,[],6398,181,3,
0,[],11886,97,2,
0,[],4339,119,2,
0,[],8341,157,2,
0,[],12339,178,1,
16525,[0.728571429.],11138,56,3,cpu
0,[],8556,150,1,
0,[],10665,179,1,
0,[],9769,127,1,
0,[],9366,111,2,
0,[],12329,31,3,
0,[],20275,189,1,
0,[],4173,83,1,
0,[],6733,74,1,
0,[],12184,29,1,
0,[],10208,122,1,
0,[],11310,161,3,
0,[],5587,107,1,
15410,[0.728571429.],10434,79,2,cpu
0,[],13887,45,2,
0,[],12335,71,3,
0,[],15403,80,3,
0,[],8483,61,3,
0,[],7341,49,1,
0,[],3928,113,3,
0,[],11176,151,2,
0,[],4694,109,2,
0,[],8486,105,2,
0,[],6960,58,2,
0,[],8082,196,2,
0,[],6406,0,3,
0,[],6026,96,1,
14003,[0.728571429.],9481,24,2,cpu
0,[],3613,177,2,
0,[],15409,196,3,
0,[],8528,133,1,
0,[],3239,44,1,
0,[],3380,139,2,
0,[],2858,184,1,
0,[],6031,75,2,
12735,[0.728571429.],8726,111,2,cpu
0,[],10506,90,1,
0,[],5989,65,2,
0,[],8554,25,3,
14713,[0.728571429.],10032,141,3,cpu
0,[],7337,29,2,
0,[],1415,57,3,
0,[],3980,167,1,
15984,[0.728571429.],10777,59,2,cpu
0,[],8314,44,1,
0,[],6053,193,3,
13910,[0.728571429.],9366,33,3,cpu
0,[],11172,142,3,
0,[],2292,116,3,
0,[],9352,65,1,
0,[],1918,165,2,
0,[],3974,91,2,
0,[],4754,86,2,
0,[],10516,84,2,
13736,[0.728571429.],9356,77,3,cpu
0,[],9375,68,3,
0,[],2519,85,1,
0,[],4809,163,2,
0,[],1789,42,1,
0,[],10326,186,1,
0,[],23788,133,2,
12994,[0.728571429.],8710,36,2,cpu
0,[],13883,18,2,
0,[],2904,159,1,
0,[],3507,12,1,
0,[],12803,107,2,
0,[],13866,62,3,
0,[],2161,103,2,
0,[],3276,25,3,
14122,[0.728571429.],9464,76,3,cpu
0,[],9804,35,1,
0,[],1198,194,2,
0,[],6608,10,2,
0,[],12797,28,2,
15001,[0.728571429.],10231,173,3,cpu
0,[],24580,182,3,
17041,[0.728571429.],11799,148,3,cpu
0,[],6465,28,1,
0,[],3776,30,3,
0,[],10497,55,3,
0,[],10213,175,2,
0,[],5492,192,2,
16774,[0.728571429.],11372,6,2,cpu
0,[],13883,198,2,
0,[],3375,142,1,
0,[],9980,170,1,
0,[],2756,39,3,
0,[],5004,158,3,
0,[],10201,194,3,
0,[],1820,150,2,
0,[],12644,118,1,
0,[],8563,72,1,
0,[],7165,55,3,
0,[],8563,21,1,
0,[],8560,116,2,
0,[],12252,95,1,
0,[],3917,96,2,
0,[],12786,94,3,
0,[],10130,51,1,
0,[],7032,147,2,
0,[],10511,98,1,
0,[],9196,137,2,
16706,[0.728571429.],11405,81,2,cpu
0,[],3976,40,1,
0,[],19653,19,2,
0,[],4757,126,2,
0,[],1909,155,2,
0,[],7481,70,3,
0,[],11315,104,1,
0,[],8560,121,3,
0,[],1220,41,1,
0,[],10898,178,1,
0,[],5832,73,3,
0,[],8183,110,1,
0,[],12783,2,3,
0,[],8345,89,2,
0,[],6236,68,2,
0,[],23784,135,3,
0,[],5349,153,2,
0,[],7230,122,2,
0,[],7843,45,3,
0,[],15409,6,1,
0,[],2223,22,3,
0,[],3242,131,1,
0,[],10675,54,1,
0,[],2757,181,3,
0,[],3980,174,3,
0,[],3237,75,3,
0,[],4803,23,2,
0,[],6790,67,2,
0,[],9076,152,3,
0,[],6749,4,1,
0,[],6961,38,2,
0,[],1644,46,3,
0,[],5523,198,2,
0,[],4807,158,1,
0,[],3236,56,1,
14141,[0.728571429.],9637,92,2,cpu
0,[],3617,168,2,
0,[],6395,48,3,
0,[],7807,182,2,
0,[],5571,78,3,
0,[],7882,23,3,
0,[],24580,27,3,
0,[],8851,100,1,
0,[],4381,31,3,
0,[],6607,146,2,
0,[],9188,46,3,
0,[],8885,176,3,
0,[],6030,26,1,
0,[],10205,141,1,
16668,[0.728571429.],11317,140,3,cpu
0,[],7209,172,3,
0,[],1985,171,1,
0,[],10674,13,1,
0,[],4428,82,3,
0,[],8191,154,2,
0,[],6952,114,3,
0,[],5308,108,3,
15082,[0.728571429.],10251,97,2,cpu
0,[],1734,98,1,
0,[],11178,169,3,
16049,[0.728571429.],11070,123,2,cpu
0,[],6029,120,3,
0,[],11887,15,1,
0,[],20271,89,3,
0,[],7940,101,3,
0,[],1691,66,3,
16636,[0.728571429.],11240,7,3,cpu
0,[],20273,87,2,
0,[],4802,187,3,
0,[],3878,143,2,
0,[],3979,8,2,
0,[],5382,163,2,
0,[],9694,61,1,
0,[],6914,144,2,
0,[],9368,22,2,
0,[],4686,32,1,
0,[],4912,47,1,
0,[],12339,171,2,
0,[],5977,67,1,
0,[],10673,138,3,
0,[],3446,124,3,
0,[],5133,118,3,
0,[],4805,177,2,
0,[],10667,3,2,
0,[],8194,124,2,
0,[],4751,156,1,
0,[],6397,83,2,
0,[],10510,33,3,
14733,[0.728571429.],9918,37,2,cpu
0,[],7341,0,1,
0,[],9214,27,1,
0,[],6956,188,3,
0,[],8984,117,2,
0,[],3984,152,3,
14296,[0.728571429.],9574,5,3,cpu
0,[],2227,86,2,
0,[],7949,162,1,
0,[],13868,88,1,
0,[],8192,173,3,
0,[],7342,60,1,
0,[],19656,30,1,
0,[],13881,112,1,
0,[],14014,180,3,
0,[],10663,99,2,
14723,[0.728571429.],10071,180,3,cpu
0,[],1703,90,3,
0,[],19654,77,2,
0,[],8986,170,1,
0,[],5874,63,3,
0,[],3425,138,1,
0,[],3022,179,2,
0,[],12646,4,2,
0,[],4187,62,1,
0,[],5696,112,2,
0,[],20271,155,3,
0,[],5623,3,3,
0,[],9570,135,1,
0,[],7689,8,1,
0,[],3082,128,1,
0,[],7338,11,2,
0,[],15408,125,2,
0,[],5993,74,3,
0,[],7511,167,3,
13823,[0.728571429.],9352,195,2,cpu
0,[],6954,100,1,
0,[],9196,168,2,
0,[],9123,64,1,
0,[],3931,125,2,
0,[],7046,154,2,
0,[],14011,140,2,
0,[],7565,14,1,
0,[],936,69,2,
0,[],8932,156,1,
0,[],20272,123,1,
0,[],3938,183,2,
0,[],24579,166,1,
0,[],3209,40,1,
0,[],3916,110,3,
0,[],4765,102,2,
0,[],8565,92,3,
0,[],12340,39,3,
0,[],3170,19,3,
0,[],5336,16,1,
0,[],13869,136,2,
0,[],7870,134,2,
0,[],10509,82,2,
0,[],15412,79,1,
0,[],3141,16,3,
0,[],20281,146,1,
0,[],8423,38,2,
0,[],7941,185,2,
0,[],8488,47,3,
0,[],6582,11,2,
0,[],8489,36,1,
0,[],6275,153,3,
0,[],20279,81,3,
0,[],14015,7,1,
0,[],13883,95,1,
0,[],2154,17,3,
0,[],12785,20,3,
0,[],12333,12,1,
0,[],3229,164,1,
0,[],1322,129,2,
0,[],10510,51,1,
0,[],4694,109,3,
0,[],3234,190,1,
0,[],4807,165,1,
14415,[0.728571429.],9891,164,2,cpu
16708,[0.728571429.],11366,197,2,cpu
0,[],11310,103,1,
0,[],14016,127,2,
0,[],13870,69,1,
0,[],7881,1,1,
0,[],4873,120,2,
0,[],6884,26,2,
0,[],6253,131,3,
0,[],12328,50,3,
0,[],11886,97,3,
0,[],3760,161,1,
0,[],6733,74,2,
0,[],7136,145,3,
0,[],3741,190,1,
0,[],8491,147,3,
0,[],12802,17,1,
0,[],9182,184,2,
0,[],10366,43,1,
0,[],14016,109,1,
0,[],2027,136,2,
0,[],2808,175,3,
0,[],5340,59,1,
0,[],1652,137,3,
14458,[0.728571429.],9666,18,3,cpu
0,[],5587,107,2,
0,[],6247,105,1,
0,[],8528,133,2,
0,[],6954,162,2,
0,[],8653,53,1,
0,[],6955,85,3,
0,[],5985,149,3,
17239,[0.728571429.],11695,117,2,cpu
0,[],5341,132,3,
0,[],1794,1,1,
0,[],8556,150,2,
0,[],2448,60,3,
0,[],14016,157,2,
0,[],7924,49,1,
0,[],6394,53,2,
0,[],4927,80,1,
0,[],4173,83,2,
15811,[0.728571429.],10784,199,2,cpu
15410,[0.728571429.],10434,79,3,cpu
0,[],6026,96,2,
0,[],5990,101,3,
0,[],4809,5,1,
0,[],1404,34,1,
0,[],11304,63,1,
0,[],7341,49,2,
0,[],2148,115,2,
0,[],12339,178,2,
0,[],9381,24,2,
0,[],9193,139,1,
0,[],6376,91,1,
0,[],9449,52,1,
0,[],6960,58,3,
0,[],19654,145,1,
0,[],23789,64,1,
0,[],24585,186,3,
0,[],9366,111,3,
0,[],10208,122,2,
0,[],2858,184,2,
0,[],4754,86,3,
0,[],10200,41,1,
0,[],8486,105,3,
14003,[0.728571429.],9481,24,3,cpu
0,[],10506,90,2,
0,[],20275,189,2,
0,[],12342,34,2,
0,[],8984,2,2,
0,[],8785,13,1,
0,[],10516,84,3,
0,[],20271,160,2,
0,[],10507,73,1,
0,[],12646,115,1,
0,[],12786,37,2,
0,[],6037,192,2,
0,[],7008,88,1,
18085,[0.728571429.],12184,29,2,cpu
14227,[0.728571429.],9769,127,2,cpu
0,[],7337,29,3,
0,[],3380,139,3,
0,[],3613,177,3,
0,[],3239,44,2,
0,[],10497,166,1,
0,[],6032,128,1,
0,[],3974,91,3,
0,[],6031,75,3,
0,[],11172,193,1,
0,[],8341,157,3,
0,[],4809,163,3,
0,[],13887,45,3,
0,[],6422,134,1,
0,[],1909,155,3,
0,[],10499,106,1,
0,[],12803,107,3,
0,[],6465,28,2,
0,[],11176,151,3,
0,[],8183,110,2,
0,[],7346,183,1,
0,[],8314,44,2,
0,[],10665,179,2,
15984,[0.728571429.],10777,59,3,cpu
0,[],23785,119,1,
0,[],11169,43,1,
0,[],2483,54,1,
0,[],4339,119,3,
14586,[0.728571429.],9980,170,2,cpu
0,[],9352,65,2,
0,[],2654,50,1,
0,[],11315,104,2,
0,[],12797,28,3,
0,[],3980,167,2,
0,[],8435,189,1,
0,[],4187,174,1,
0,[],8726,111,3,
0,[],2904,159,2,
0,[],6381,197,1,
0,[],23788,133,3,
0,[],1918,165,3,
0,[],6790,67,3,
0,[],2519,85,2,
0,[],4807,158,2,
0,[],8563,21,2,
0,[],8082,196,3,
0,[],5775,187,1,
0,[],10213,175,3,
0,[],9196,137,3,
0,[],3976,40,2,
0,[],13883,18,3,
0,[],8710,36,3,
14607,[0.728571429.],9804,35,2,cpu
0,[],5989,65,3,
0,[],6911,169,1,
17926,[0.728571429.],12252,95,2,cpu
15049,[0.728571429.],10326,186,2,cpu
0,[],1789,42,2,
0,[],1820,150,3,
0,[],2161,103,3,
0,[],3135,58,1,
0,[],1162,48,1,
0,[],3507,12,2,
0,[],8979,144,1,
0,[],8851,100,2,
0,[],3236,56,2,
0,[],7881,35,1,
0,[],10675,54,2,
0,[],10511,98,2,
14920,[0.728571429.],10130,51,2,cpu
0,[],6608,10,3,
0,[],1220,41,2,
0,[],5349,153,3,
0,[],6386,52,1,
0,[],8345,89,3,
0,[],8563,72,2,
0,[],10825,21,1,
0,[],13883,198,3,
0,[],12644,118,2,
0,[],1198,194,3,
0,[],11299,113,1,
0,[],5492,192,3,
0,[],4912,47,2,
0,[],3617,168,3,
16706,[0.728571429.],11405,81,3,cpu
0,[],3375,142,2,
0,[],8560,116,3,
0,[],8191,154,3,
15082,[0.728571429.],10251,97,3,cpu
0,[],8984,76,1,
0,[],11057,160,1,
0,[],10490,93,1,
0,[],9825,191,1,
0,[],11881,143,1,
0,[],15409,6,2,
16774,[0.728571429.],11372,6,3,cpu
0,[],10199,57,1,
0,[],9216,149,1,
0,[],4758,108,1,
0,[],11887,15,2,
0,[],5382,163,3,
16175,[0.728571429.],10898,178,2,cpu
0,[],6236,68,3,
0,[],6961,38,3,
0,[],20273,87,3,
0,[],2343,130,1,
0,[],3917,96,3,
0,[],9214,27,2,
0,[],7157,151,1,
0,[],4757,126,3,
0,[],13881,112,2,
0,[],9570,135,2,
0,[],4757,159,1,
0,[],4187,62,2,
0,[],6954,100,2,
0,[],7342,60,2,
0,[],20282,172,1,
0,[],7127,99,1,
0,[],1985,171,2,
0,[],7230,122,3,
14556,[0.728571429.],9694,61,2,cpu
0,[],2045,87,1,
16049,[0.728571429.],11070,123,3,cpu
0,[],10205,141,2,
0,[],9197,130,1,
0,[],10663,99,3,
0,[],6030,26,2,
0,[],6957,14,1,
0,[],6397,83,3,
14141,[0.728571429.],9637,92,3,cpu
0,[],5523,198,3,
0,[],3477,121,1,
0,[],3878,143,3,
0,[],4803,23,3,
0,[],8194,124,3,
0,[],6036,199,1,
0,[],3242,131,2,
0,[],8932,156,2,
0,[],7341,0,2,
0,[],10667,3,3,
0,[],19653,19,3,
0,[],10674,13,2,
0,[],4805,177,3,
0,[],3082,128,2,
0,[],6749,4,2,
0,[],6914,144,3,
0,[],11154,20,1,
0,[],7032,147,3,
14733,[0.728571429.],9918,37,3,cpu
0,[],3429,188,1,
0,[],7338,11,3,
0,[],7807,182,3,
0,[],7689,8,2,
0,[],5977,67,2,
0,[],3209,40,2,
0,[],3539,106,1,
0,[],4686,32,2,
0,[],6099,71,1,
0,[],7565,14,2,
0,[],9123,64,2,
0,[],7949,162,2,
0,[],24579,166,2,
0,[],8489,36,2,
0,[],3979,8,3,
0,[],7870,134,3,
0,[],14011,140,3,
0,[],19656,30,2,
0,[],13868,88,2,
0,[],19654,77,3,
0,[],6846,102,1,
0,[],12805,148,1,
0,[],23789,70,1,
0,[],936,69,3,
16708,[0.728571429.],11366,197,3,cpu
0,[],20281,146,2,
0,[],7941,185,3,
0,[],8986,170,2,
0,[],2227,86,3,
0,[],3938,183,3,
0,[],4751,156,2,
0,[],12339,171,3,
0,[],14015,7,2,
0,[],4765,102,3,
0,[],15408,125,3,
0,[],6607,146,3,
0,[],6582,11,3,
0,[],3022,179,3,
0,[],12646,4,3,
0,[],12333,12,2,
0,[],1322,129,3,
0,[],5696,112,3,
0,[],3931,125,3,
0,[],9182,184,3,
0,[],6733,74,3,
0,[],7046,154,3,
0,[],1734,98,2,
0,[],9368,22,3,
0,[],3425,138,2,
17239,[0.728571429.],11695,117,3,cpu
0,[],13883,95,2,
0,[],4873,120,3,
0,[],3234,190,2,
0,[],9196,168,3,
0,[],1794,1,2,
0,[],3760,161,2,
0,[],12802,17,2,
0,[],14016,157,3,
0,[],7341,49,3,
15356,[0.728571429.],10366,43,2,cpu
0,[],20272,123,2,
0,[],8984,117,3,
14415,[0.728571429.],9891,164,3,cpu
0,[],5336,16,2,
0,[],13869,136,3,
0,[],3229,164,2,
0,[],8423,38,3,
0,[],8528,133,3,
0,[],1404,34,2,
0,[],13870,69,2,
0,[],10509,82,3,
0,[],6026,96,3,
0,[],6884,26,3,
0,[],2027,136,3,
0,[],9352,195,3,
0,[],8653,53,2,
0,[],4807,165,2,
0,[],15412,79,2,
0,[],14016,127,3,
0,[],5340,59,2,
0,[],6954,162,3,
0,[],11310,103,2,
0,[],7881,1,2,
0,[],5587,107,3,
0,[],2148,115,3,
0,[],7924,49,2,
0,[],14016,109,2,
0,[],10510,51,2,
0,[],19654,145,2,
15811,[0.728571429.],10784,199,3,cpu
0,[],8556,150,3,
0,[],3239,44,3,
0,[],4927,80,2,
0,[],6247,105,2,
0,[],3741,190,2,
0,[],9193,139,2,
0,[],11304,63,2,
0,[],9449,52,2,
0,[],10208,122,3,
0,[],7008,88,2,
0,[],12339,178,3,
0,[],20275,189,3,
0,[],12646,115,2,
0,[],8314,44,3,
0,[],4809,5,2,
0,[],6376,91,2,
0,[],12786,37,3,
18085,[0.728571429.],12184,29,3,cpu
0,[],20271,160,3,
0,[],8785,13,2,
0,[],6394,53,3,
0,[],10200,41,2,
14227,[0.728571429.],9769,127,3,cpu
15565,[0.728571429.],10497,166,2,cpu
0,[],6037,192,3,
0,[],6422,134,2,
0,[],4173,83,3,
14586,[0.728571429.],9980,170,3,cpu
0,[],9352,65,3,
0,[],23789,64,2,
0,[],8563,21,3,
0,[],2483,54,2,
0,[],9381,24,3,
0,[],8984,2,3,
0,[],8183,110,3,
0,[],10507,73,2,
0,[],11169,43,2,
0,[],3135,58,2,
0,[],23785,119,2,
0,[],10499,106,2,
0,[],4187,174,2,
0,[],6032,128,2,
0,[],12342,34,3,
0,[],2858,184,3,
0,[],10506,90,3,
0,[],4807,158,3,
0,[],3980,167,3,
0,[],8851,100,3,
0,[],1162,48,2,
0,[],3507,12,3,
0,[],6911,169,2,
0,[],7881,35,2,
0,[],6381,197,2,
0,[],1789,42,3,
0,[],8435,189,2,
0,[],3236,56,3,
0,[],11315,104,3,
0,[],8979,144,2,
0,[],6386,52,2,
0,[],3375,142,3,
0,[],2654,50,2,
0,[],6465,28,3,
0,[],10511,98,3,
0,[],11172,193,2,
0,[],10199,57,2,
0,[],7346,183,2,
0,[],10665,179,3,
0,[],10490,93,2,
0,[],3976,40,3,
0,[],2519,85,3,
0,[],4757,159,2,
0,[],8984,76,2,
0,[],10675,54,3,
0,[],9197,130,2,
17926,[0.728571429.],12252,95,3,cpu
0,[],7341,0,3,
15049,[0.728571429.],10326,186,3,cpu
0,[],7342,60,3,
0,[],2904,159,3,
15915,[0.728571429.],10825,21,2,cpu
0,[],13881,112,3,
0,[],9214,27,3,
0,[],11299,113,2,
0,[],8563,72,3,
0,[],5775,187,2,
0,[],20282,172,2,
0,[],1985,171,3,
14556,[0.728571429.],9694,61,3,cpu
0,[],15409,6,3,
0,[],2343,130,2,
14607,[0.728571429.],9804,35,3,cpu
14436,[0.728571429.],9825,191,2,cpu
0,[],10205,141,3,
0,[],4187,62,3,
0,[],7157,151,2,
0,[],3429,188,2,
0,[],11881,143,2,
16371,[0.728571429.],11057,160,2,cpu
0,[],6099,71,2,
0,[],6036,199,2,
0,[],19656,30,3,
0,[],11887,15,3,
0,[],3209,40,3,
0,[],6954,100,3,
0,[],4751,156,3,
0,[],1220,41,3,
0,[],8489,36,3,
16175,[0.728571429.],10898,178,3,cpu
0,[],12805,148,2,
0,[],5977,67,3,
0,[],7949,162,3,
0,[],3539,106,2,
0,[],3082,128,3,
