Token Number,Rates,length,index_in_dataset,occurrence_number,device
6676,[1.],4807,165,2,disk
18647,[1.],15412,79,2,disk
18473,[1.],14016,127,3,disk
6785,[1.],5340,59,2,disk
10145,[1.],6954,162,3,disk
15401,[1.],11310,103,2,disk
10276,[1.],7881,1,2,disk
8214,[1.],5587,107,3,disk
3369,[1.],2148,115,3,disk
11672,[1.],7924,49,2,disk
18473,[1.],14016,109,2,disk
13066,[1.],10510,51,2,disk
26199,[1.],19654,145,2,disk
15811,[1.],10784,199,3,disk
13405,[1.],8556,150,3,disk
5282,[1.],3239,44,3,disk
7246,[1.],4927,80,2,disk
9349,[1.],6247,105,2,disk
5597,[1.],3741,190,2,disk
12584,[1.],9193,139,2,disk
15397,[1.],11304,63,2,disk
14043,[1.],9449,52,2,disk
4096,[1.],10208,122,3,disk
10481,[1.],7008,88,2,disk
16210,[1.],12339,178,3,disk
25471,[1.],20275,189,3,disk
15642,[1.],12646,115,2,disk
12192,[1.],8314,44,3,disk
6678,[1.],4809,5,2,disk
9357,[1.],6376,91,2,disk
16934,[1.],12786,37,3,disk
18085,[1.],12184,29,3,disk
25467,[1.],20271,160,3,disk
13070,[1.],8785,13,2,disk
9362,[1.],6394,53,3,disk
12776,[1.],10200,41,2,disk
14227,[1.],9769,127,3,disk
15565,[1.],10497,166,2,disk
8295,[1.],6037,192,3,disk
9666,[1.],6422,134,2,disk
6231,[1.],4173,83,3,disk
14586,[1.],9980,170,3,disk
13907,[1.],9352,65,3,disk
30048,[1.],23789,64,2,disk
13410,[1.],8563,21,3,disk
3640,[1.],2483,54,2,disk
13058,[1.],9381,24,3,disk
13128,[1.],8984,2,3,disk
11310,[1.],8183,110,3,disk
13065,[1.],10507,73,2,disk
15709,[1.],11169,43,2,disk
4755,[1.],3135,58,2,disk
30043,[1.],23785,119,2,disk
13057,[1.],10499,106,2,disk
6077,[1.],4187,174,2,disk
8289,[1.],6032,128,2,disk
16210,[1.],12342,34,3,disk
4130,[1.],2858,184,3,disk
13062,[1.],10506,90,3,disk
6676,[1.],4807,158,3,disk
5628,[1.],3980,167,3,disk
12952,[1.],8851,100,3,disk
1830,[1.],1162,48,2,disk
5172,[1.],3507,12,3,disk
10166,[1.],6911,169,2,disk
10276,[1.],7881,35,2,disk
9351,[1.],6381,197,2,disk
2689,[1.],1789,42,3,disk
12400,[1.],8435,189,2,disk
5279,[1.],3236,56,3,disk
15406,[1.],11315,104,3,disk
12171,[1.],8979,144,2,disk
9356,[1.],6386,52,2,disk
4956,[1.],3375,142,3,disk
4081,[1.],2654,50,2,disk
9536,[1.],6465,28,3,disk
13068,[1.],10511,98,3,disk
15711,[1.],11172,193,2,disk
12775,[1.],10199,57,2,disk
10072,[1.],7346,183,2,disk
15340,[1.],10665,179,3,disk
13046,[1.],10490,93,2,disk
5624,[1.],3976,40,3,disk
3818,[1.],2519,85,3,disk
6023,[1.],4757,159,2,disk
12174,[1.],8984,76,2,disk
15348,[1.],10675,54,3,disk
12588,[1.],9197,130,2,disk
17926,[1.],12252,95,3,disk
10069,[1.],7341,0,3,disk
15049,[1.],10326,186,3,disk
10068,[1.],7342,60,3,disk
4276,[1.],2904,159,3,disk
15915,[1.],10825,21,2,disk
17792,[1.],13881,112,3,disk
13713,[1.],9214,27,3,disk
15392,[1.],11299,113,2,disk
13410,[1.],8563,72,3,disk
8606,[1.],5775,187,2,disk
25478,[1.],20282,172,2,disk
3003,[1.],1985,171,3,disk
14556,[1.],9694,61,3,disk
18644,[1.],15409,6,3,disk
3494,[1.],2343,130,2,disk
14607,[1.],9804,35,3,disk
14436,[1.],9825,191,2,disk
12781,[1.],10205,141,3,disk
6161,[1.],4187,62,3,disk
10636,[1.],7157,151,2,disk
5060,[1.],3429,188,2,disk
15897,[1.],11881,143,2,disk
16371,[1.],11057,160,2,disk
9053,[1.],6099,71,2,disk
8293,[1.],6036,199,2,disk
26201,[1.],19656,30,3,disk
15903,[1.],11887,15,3,disk
4806,[1.],3209,40,3,disk
10145,[1.],6954,100,3,disk
6019,[1.],4751,156,3,disk
1845,[1.],1220,41,3,disk
10957,[1.],8489,36,3,disk
16175,[1.],10898,178,3,disk
17016,[1.],12805,148,2,disk
8161,[1.],5977,67,3,disk
11771,[1.],7949,162,3,disk
5312,[1.],3539,106,2,disk
4549,[1.],3082,128,3,disk
7335,[1.],4912,47,3,disk
16267,[1.],11154,20,2,disk
30488,[1.],24579,166,3,disk
13413,[1.],9216,149,2,disk
14920,[1.],10130,51,3,disk
6024,[1.],4758,108,2,disk
5207,[1.],3477,121,2,disk
11101,[1.],7565,14,3,disk
9969,[1.],6749,4,3,disk
2502,[1.],1734,98,3,disk
13165,[1.],9123,64,3,disk
11618,[1.],7689,8,3,disk
15639,[1.],12644,118,3,disk
8287,[1.],6030,26,3,disk
3249,[1.],2045,87,2,disk
17796,[1.],13883,95,3,disk
17781,[1.],13868,88,3,disk
10148,[1.],6957,14,2,disk
6877,[1.],4686,32,3,disk
10364,[1.],7127,99,2,disk
5284,[1.],3242,131,3,disk
5288,[1.],3425,138,3,disk
14028,[1.],9570,135,3,disk
17782,[1.],13870,69,3,disk
15347,[1.],10674,13,3,disk
13265,[1.],8932,156,3,disk
30047,[1.],23789,70,2,disk
16197,[1.],12333,12,3,disk
5277,[1.],3234,190,3,disk
6781,[1.],5336,16,3,disk
5550,[1.],3760,161,3,disk
18472,[1.],14015,7,3,disk
10121,[1.],6846,102,2,disk
6676,[1.],4807,165,3,disk
12176,[1.],8986,170,3,disk
25477,[1.],20281,146,3,disk
5597,[1.],3741,190,3,disk
13066,[1.],10510,51,3,disk
11672,[1.],7924,49,3,disk
18647,[1.],15412,79,3,disk
15397,[1.],11304,63,3,disk
2118,[1.],1404,34,3,disk
6785,[1.],5340,59,3,disk
14043,[1.],9449,52,3,disk
15401,[1.],11310,103,3,disk
12740,[1.],8653,53,3,disk
15356,[1.],10366,43,3,disk
17013,[1.],12802,17,3,disk
2686,[1.],1794,1,3,disk
15642,[1.],12646,115,3,disk
18473,[1.],14016,109,3,disk
25469,[1.],20272,123,3,disk
6678,[1.],4809,5,3,disk
7246,[1.],4927,80,3,disk
10481,[1.],7008,88,3,disk
12584,[1.],9193,139,3,disk
10276,[1.],7881,1,3,disk
26199,[1.],19654,145,3,disk
9349,[1.],6247,105,3,disk
30043,[1.],23785,119,3,disk
15565,[1.],10497,166,3,disk
5272,[1.],3229,164,3,disk
4755,[1.],3135,58,3,disk
9357,[1.],6376,91,3,disk
9666,[1.],6422,134,3,disk
15709,[1.],11169,43,3,disk
8289,[1.],6032,128,3,disk
13065,[1.],10507,73,3,disk
30048,[1.],23789,64,3,disk
12776,[1.],10200,41,3,disk
12400,[1.],8435,189,3,disk
6077,[1.],4187,174,3,disk
13070,[1.],8785,13,3,disk
1830,[1.],1162,48,3,disk
13046,[1.],10490,93,3,disk
3640,[1.],2483,54,3,disk
13057,[1.],10499,106,3,disk
12588,[1.],9197,130,3,disk
9356,[1.],6386,52,3,disk
15711,[1.],11172,193,3,disk
10276,[1.],7881,35,3,disk
12775,[1.],10199,57,3,disk
4081,[1.],2654,50,3,disk
8606,[1.],5775,187,3,disk
10166,[1.],6911,169,3,disk
15897,[1.],11881,143,3,disk
9351,[1.],6381,197,3,disk
3494,[1.],2343,130,3,disk
15915,[1.],10825,21,3,disk
6023,[1.],4757,159,3,disk
5060,[1.],3429,188,3,disk
12171,[1.],8979,144,3,disk
17016,[1.],12805,148,3,disk
12174,[1.],8984,76,3,disk
10072,[1.],7346,183,3,disk
14436,[1.],9825,191,3,disk
15392,[1.],11299,113,3,disk
25478,[1.],20282,172,3,disk
13413,[1.],9216,149,3,disk
5207,[1.],3477,121,3,disk
5312,[1.],3539,106,3,disk
10636,[1.],7157,151,3,disk
16371,[1.],11057,160,3,disk
30047,[1.],23789,70,3,disk
9053,[1.],6099,71,3,disk
16267,[1.],11154,20,3,disk
10121,[1.],6846,102,3,disk
10364,[1.],7127,99,3,disk
8293,[1.],6036,199,3,disk
3249,[1.],2045,87,3,disk
6024,[1.],4758,108,3,disk
10148,[1.],6957,14,3,disk
